timelst,entropy_for_whole_project,NumEliteUser,NumPeripheralUser,RatioEliteUser,ProjectAge,NumOpenIssue,NumOpenPull,IssueAvgEvent,UserAvgEvent,entropy_for_peripheral_developer,entropy_for_whole_project_standard,NumEliteUser_standard,NumPeripheralUser_standard,RatioEliteUser_standard,projectAge_standard,NumOpenIssue_standard,NumOpenPull_standard,IssueAvgEvent_standard,UserAvgEvent_standard,entropy_for_peripheral_developer_standard
2011-08-19,119.25684900412637,0,0,0.0,2426,12,0,5.25,2.5,91.66077079940804,-0.682344171426937,-1.8999134318895343,-2.8122859917922702,-1.3870904718454693,-1.7313650429956489,-1.982108880980689,-1.7725432999609436,1.5063232439832983,-0.6893922156398723,0.1946935187584285
2011-08-20,309.5601320944635,2,5,0.25,2427,18,2,4.666666666666667,3.851851851851852,156.66679308331592,0.0515210323702704,-1.7996106914590548,-2.7939229328699944,4.739274337067241,-1.7304506701184397,-1.948454183266903,-1.7719040715654215,1.025147317317358,-0.3167417023598423,1.0704210490039274
2011-08-21,281.8806636127253,2,22,0.08,2428,26,6,4.885714285714286,4.086956521739131,140.97218468072546,-0.0552191060471344,-1.7996106914590548,-2.731488532534257,0.573346267006598,-1.7295362972412305,-1.9035812529818543,-1.7706256147743773,1.2058337877388543,-0.2519329174415761,0.8589913972319078
2011-08-22,355.92612342961814,2,30,0.0606060606060606,2429,25,10,6.7631578947368425,4.1875,196.3307847786117,0.2303218766220245,-1.7996106914590548,-2.702107638258616,0.098088875769733,-1.7286219243640213,-1.9091903692674848,-1.7693471579833333,2.7544863620265283,-0.2242171742338074,1.6047538425918515
2011-08-23,247.76754323874968,2,42,0.0444444444444444,2430,32,12,3.025641025641025,4.12,111.4986352236101,-0.1867692907253589,-1.7996106914590548,-2.658036296845154,-0.2979589502609887,-1.727707551486812,-1.869926555268068,-1.7687079295878112,-0.328490454402212,-0.24282417589005,0.4619389739822296
2011-08-24,148.8287563441369,2,45,0.0416666666666666,2431,32,15,3.571428571428572,2.571428571428572,103.16733371271272,-0.5683062344332431,-1.7996106914590548,-2.6470184614917884,-0.3660296703600192,-1.726793178609603,-1.869926555268068,-1.767749086994528,0.1217149652098779,-0.6697022667972874,0.349703986522078
2011-08-25,170.50214462477643,2,58,0.0327868852459016,2432,41,17,4.611111111111111,3.208333333333333,95.8269595807257,-0.4847273005900615,-1.7996106914590548,-2.599274508293872,-0.5836327919880657,-1.7258788057323935,-1.819444508697389,-1.767109858599006,0.979321038587268,-0.4941335562842402,0.2508182604949029
2011-08-26,235.78063082386143,2,57,0.0333333333333333,2433,39,17,2.736842105263158,3.347826086956522,93.22614088670144,-0.2329943362390267,-1.7996106914590548,-2.6029471200783267,-0.5702418306571088,-1.7249644328551843,-1.830662741268651,-1.767109858599006,-0.5667128912015436,-0.4556810837257141,0.2157813754262096
2011-08-27,188.5677082672055,2,64,0.0298507462686567,2434,42,19,3.096774193548387,3.3181818181818183,100.03162616203232,-0.4150611953664896,-1.7996106914590548,-2.5772388375871405,-0.6555842260051461,-1.7240500599779751,-1.8138353924117576,-1.766470630203484,-0.2698146235716254,-0.4638528016248105,0.3074613552634461
2011-08-28,67.6849461432768,2,72,0.0266666666666666,2435,50,23,4.222222222222222,2.857142857142857,31.861284524496664,-0.8812205354527811,-1.7996106914590548,-2.5478579433115,-0.7336115588947819,-1.723135687100766,-1.7689624621267095,-1.7651921734124398,0.6585370874766412,-0.5909424714269486,-0.6108942496603958
2011-08-29,57.40716557155838,2,73,0.0263157894736842,2436,53,25,3.4444444444444446,2.0,37.2569163958,-0.9208546679352286,-1.7996106914590548,-2.544185331527044,-0.7422099656441317,-1.7222213142235567,-1.7521351132698166,-1.7645529450169175,0.016969185255387,-0.8272218575379656,-0.5382070861213948
2011-08-30,66.58718142395074,2,75,0.0256410256410256,2437,54,26,2.5384615384615383,1.6666666666666667,42.41662244444284,-0.8854538377709928,-1.7996106914590548,-2.536840107958134,-0.7587453632390385,-1.7213069413463475,-1.7465259969841855,-1.764233330819157,-0.7303516678814588,-0.9191082854700277,-0.4686981933139463
2011-08-31,89.55797737651099,2,75,0.0256410256410256,2438,59,26,2.642857142857143,3.888888888888889,18.279565475879124,-0.7968717199043901,-1.7996106914590548,-2.536840107958134,-0.7587453632390385,-1.7203925684691384,-1.7184804155560305,-1.764233330819157,-0.6442385507073344,-0.3065320992562799,-0.7938601482195882
2011-09-01,64.6452029140942,2,80,0.0240963855421686,2439,58,29,3.111111111111111,2.6,36.9666296559038,-0.8929426757550919,-1.7996106914590548,-2.5184770490358583,-0.7965974782153304,-1.7194781955919292,-1.7240895318416614,-1.7632744882258735,-0.2579884871251506,-0.6618262872602536,-0.5421176790304959
2011-09-02,288.944691752759,2,80,0.0240963855421686,2440,57,30,3.142857142857143,6.333333333333333,92.96421032612116,-0.0279781443231363,-1.7996106914590548,-2.5184770490358583,-0.7965974782153304,-1.71856382271472,-1.7296986481272925,-1.7629548740281125,-0.231802042136528,0.3673017055788428,0.2122527823073906
2011-09-03,183.85812547075017,2,85,0.0227272727272727,2441,44,33,3.2142857142857144,4.8,52.80216998140204,-0.4332227261745516,-1.7996106914590548,-2.5001139901135825,-0.830148216489769,-1.7176494498375108,-1.802617159840496,-1.7619960314348295,-0.172882540912127,-0.0553758629086432,-0.3287894652415331
2011-09-04,77.35824643629125,2,88,0.0219780219780219,2442,34,35,3.7777777777777777,3.4444444444444446,22.95638107292996,-0.8439174559911684,-1.7996106914590548,-2.489096154760217,-0.8485089501828154,-1.7167350769603016,-1.8587083226968064,-1.7613568030393074,0.2919268576359243,-0.4290473364990294,-0.7308565059673101
2011-09-05,54.0160124310035,2,90,0.021505376344086,2443,34,36,2.25,2.1818181818181817,32.49511865532675,-0.933931947791822,-1.7996106914590548,-2.481750931191306,-0.8600913484981398,-1.7158207040830924,-1.8587083226968064,-1.7610371888415464,-0.9682958074415392,-0.7771019877568408,-0.6023555638821317
2011-09-06,65.9901808820406,2,94,0.0206185567010309,2444,39,36,3.875,2.6666666666666665,31.384758734691964,-0.8877560467357638,-1.7996106914590548,-2.467060484053486,-0.8818232711104012,-1.714906331205883,-1.830662741268651,-1.7610371888415464,0.3721228454135812,-0.6434490016738412,-0.6173137587818955
2011-09-07,53.11941547876375,2,95,0.0204081632653061,2445,42,39,2.4166666666666665,1.5294117647058822,35.4703577098101,-0.9373894882734912,-1.7996106914590548,-2.463387872269031,-0.8869790588730037,-1.7139919583286738,-1.8138353924117576,-1.7600783462482632,-0.8308169712512706,-0.9569438734420534,-0.5622746812572361
2011-09-08,104.85184393044112,2,98,0.0198019801980198,2446,46,39,4.666666666666667,3.176470588235294,41.30113238326294,-0.7378940905477838,-1.7996106914590548,-2.452370036915666,-0.90183385331773,-1.7130775854514646,-1.791398927269234,-1.7600783462482632,1.025147317317358,-0.5029168177777461,-0.4837254988153367
2011-09-09,189.8874063700985,2,98,0.0198019801980198,2447,45,40,3.863636363636364,4.611111111111111,55.78010313587547,-0.4099720529118603,-1.7996106914590548,-2.452370036915666,-0.90183385331773,-1.7121632125742554,-1.7970080435548648,-1.7597587320505022,0.3627492884006088,-0.1074448387368118,-0.288672289094166
2011-09-10,133.01955000865388,2,94,0.0206185567010309,2448,41,42,2.52,3.692307692307693,54.60203045902893,-0.6292711649423712,-1.7996106914590548,-2.467060484053486,-0.8818232711104012,-1.7112488396970462,-1.819444508697389,-1.75911950365498,-0.7455800928133038,-0.3607215311136497,-0.3045426752445259
2011-09-11,21.87430298092722,2,98,0.0198019801980198,2449,39,43,2.0,1.125,14.01252488315523,-1.0578797944759686,-1.7996106914590548,-2.452370036915666,-0.90183385331773,-1.710334466819837,-1.830662741268651,-1.7587998894572192,-1.1745140617269425,-1.0684237308596287,-0.8513435134284824
2011-09-12,317.3400450272392,2,98,0.0198019801980198,2450,41,43,3.775,5.7,112.16972096233506,0.0815226555541739,-1.7996106914590548,-2.452370036915666,-0.90183385331773,-1.7094200939426278,-1.819444508697389,-1.7587998894572192,0.2896355436994199,0.1927174925079247,0.4709794941664968
2011-09-13,149.06758730166442,2,98,0.0198019801980198,2451,29,49,4.0,3.1904761904761907,66.19485568556057,-0.5673852323019462,-1.7996106914590548,-2.452370036915666,-0.90183385331773,-1.7085057210654186,-1.8867539041249608,-1.756882204270653,0.4752319725562828,-0.4990560434948863,-0.1483701261865379
2011-09-14,126.95950461963524,2,106,0.018348623853211,2452,25,51,5.6,4.727272727272728,60.519281402275865,-0.6526404750888566,-1.7996106914590548,-2.4229891426400245,-0.9374490179803164,-1.7075913481882097,-1.9091903692674848,-1.7562429758751308,1.795028799982863,-0.0754238108210928,-0.2248285291960104
2011-09-15,85.27028479122524,2,107,0.0181818181818181,2453,24,54,5.0,3.636363636363636,49.289095621822696,-0.8134063184768531,-1.7996106914590548,-2.419316530855569,-0.9415366675609104,-1.706676975311,-1.9147994855531163,-1.7552841332818476,1.3001049896978951,-0.3761430295078423,-0.3761157870867136
2011-09-16,146.07741853131992,2,110,0.0176991150442477,2454,26,54,4.923076923076923,3.272727272727273,76.43802497326126,-0.5789161989694799,-1.7996106914590548,-2.408298695502204,-0.9533655296215626,-1.7057626024337909,-1.9035812529818543,-1.7552841332818476,1.2366532191485409,-0.4763827690700917,-0.0103794442920508
2011-09-17,117.29748098348912,2,112,0.017391304347826,2455,24,54,2.375,3.0,55.71114674354746,-0.6899000684583935,-1.7996106914590548,-2.4009534719332937,-0.960908572095022,-1.7048482295565817,-1.9147994855531163,-1.7552841332818476,-0.8651866802988376,-0.551562573741779,-0.289601233967678
2011-09-18,253.6322277549033,2,116,0.0168067226890756,2456,29,57,3.5,4.476190476190476,123.3802870832409,-0.164153349330326,-1.7996106914590548,-2.386263024795473,-0.9752340141034392,-1.7039338566793725,-1.8867539041249608,-1.754325290688565,0.0627954639854765,-0.1446369643283607,0.6220024461452862
2011-09-19,228.5443357410903,2,124,0.0157480314960629,2457,40,60,3.2777777777777777,4.7,119.70739068431438,-0.260899609755163,-1.7996106914590548,-2.3568821305198315,-1.0011777279769545,-1.7030194838021633,-1.82505362498302,-1.7533664480952815,-0.1205096509348819,-0.0829417912882618,0.572523084398894
2011-09-20,280.2887269208758,2,128,0.015267175572519,2458,54,62,4.487179487179487,3.5357142857142856,162.6093069695435,-0.0613580802457131,-1.7996106914590548,-2.342191683382011,-1.0129613232095809,-1.702105110924954,-1.7465259969841855,-1.7527272196997594,0.87709318603553,-0.4038879574223934,1.1504755243617266
2011-09-21,213.878646462542,2,135,0.0144927536231884,2459,56,65,4.03125,4.555555555555555,117.07595295231074,-0.3174548035303504,-1.7996106914590548,-2.3164834008908253,-1.0319388887200949,-1.701190738047745,-1.7353077644129231,-1.7517683771064765,0.5010092543419582,-0.1227592433921555,0.5370737154776885
2011-09-22,141.09943479552513,2,136,0.014388489208633,2460,62,68,3.230769230769231,2.2,99.3750145377457,-0.5981127624204323,-1.7996106914590548,-2.31281078910637,-1.0344939360807113,-1.7002763651705357,-1.7016530666991372,-1.750809534513193,-0.1592857329372653,-0.7720900007787282,0.2986158228671446
2011-09-23,76.60335893412777,2,139,0.0140845070422535,2461,67,69,3.090909090909091,2.230769230769231,41.308805118280674,-0.846828523323392,-1.7996106914590548,-2.3017929537530044,-1.041943158667289,-1.6993619922933263,-1.673607485270982,-1.7504899203154325,-0.2746525884815469,-0.7636081766619225,-0.4836221356952558
2011-09-24,60.13896548741762,2,142,0.0137931034482758,2462,72,70,2.076923076923077,1.9230769230769231,36.78533429331596,-0.9103200472527596,-1.7996106914590548,-2.290775118399639,-1.0490841375606317,-1.698447619416117,-1.6455619038428269,-1.7501703061176712,-1.1110622911775874,-0.8484264178299799,-0.5445599964427291
2011-09-25,57.548875021634686,2,144,0.0136054421768707,2463,75,70,2.5384615384615383,1.7857142857142858,41.57934672347503,-0.920308194785783,-1.7996106914590548,-2.283429894830729,-1.0536828631971598,-1.697533246538908,-1.6287345549859338,-1.7501703061176712,-0.7303516678814588,-0.8862917040657199,-0.4799775390344915
2011-09-26,127.84847143196431,2,151,0.0129870129870129,2464,79,70,3.8125,2.565217391304348,87.14838932117887,-0.6492123586617263,-1.7996106914590548,-2.2577216123395427,-1.0688377544993566,-1.6966188736616987,-1.6062980898434096,-1.7501703061176712,0.3205682818422304,-0.67141443626186,0.1339050479580336
2011-09-27,112.02944597852188,2,150,0.0130718954248366,2465,82,72,4.6923076923076925,3.2666666666666666,94.75769848794144,-0.710215154565951,-1.7996106914590548,-2.2613942241239977,-1.066757671379445,-1.6957045007844895,-1.5894707409865163,-1.749531077722149,1.0462979075004764,-0.4780534313961292,0.2364137277597355
2011-09-28,159.92941542923845,2,154,0.0127388535031847,2466,82,73,2.592592592592593,2.5217391304347827,90.18440448571566,-0.5254988413631809,-1.7996106914590548,-2.2467037769861773,-1.0749190166142488,-1.6947901279072803,-1.5894707409865163,-1.749211463524388,-0.6857004219393198,-0.6833996225138682,0.1748046749220703
