timelst,entropy_for_whole_project,NumEliteUser,NumPeripheralUser,RatioEliteUser,ProjectAge,NumOpenIssue,NumOpenPull,IssueAvgEvent,UserAvgEvent,entropy_for_peripheral_developer,entropy_for_whole_project_standard,NumEliteUser_standard,NumPeripheralUser_standard,RatioEliteUser_standard,projectAge_standard,NumOpenIssue_standard,NumOpenPull_standard,IssueAvgEvent_standard,UserAvgEvent_standard,entropy_for_peripheral_developer_standard
2009-10-22,0.0,0,0,0.0,1760,0,0,0.0,0.0,0.0,-0.4779995211249126,-1.1121955826195045,-1.1341361830278802,-3.401276268934613,-1.7314675709264356,-1.881372012421932,-0.5933236660766119,-2.62159316746856,-0.421119126882903,-0.844004904663341
2009-10-23,0.0,0,0,0.0,1761,0,0,0.0,0.0,0.0,-0.4779995211249126,-1.1121955826195045,-1.1341361830278802,-3.401276268934613,-1.730689907521573,-1.881372012421932,-0.5933236660766119,-2.62159316746856,-0.421119126882903,-0.844004904663341
2009-10-24,0.0,0,0,0.0,1762,0,0,0.0,0.0,0.0,-0.4779995211249126,-1.1121955826195045,-1.1341361830278802,-3.401276268934613,-1.7299122441167103,-1.881372012421932,-0.5933236660766119,-2.62159316746856,-0.421119126882903,-0.844004904663341
2009-10-25,0.0,0,0,0.0,1763,0,0,0.0,0.0,0.0,-0.4779995211249126,-1.1121955826195045,-1.1341361830278802,-3.401276268934613,-1.729134580711848,-1.881372012421932,-0.5933236660766119,-2.62159316746856,-0.421119126882903,-0.844004904663341
2009-10-26,0.0,0,0,0.0,1764,0,0,0.0,0.0,0.0,-0.4779995211249126,-1.1121955826195045,-1.1341361830278802,-3.401276268934613,-1.7283569173069853,-1.881372012421932,-0.5933236660766119,-2.62159316746856,-0.421119126882903,-0.844004904663341
2009-10-27,0.0,0,0,0.0,1765,0,0,0.0,0.0,0.0,-0.4779995211249126,-1.1121955826195045,-1.1341361830278802,-3.401276268934613,-1.7275792539021229,-1.881372012421932,-0.5933236660766119,-2.62159316746856,-0.421119126882903,-0.844004904663341
2009-10-28,0.0,0,0,0.0,1766,0,0,0.0,0.0,0.0,-0.4779995211249126,-1.1121955826195045,-1.1341361830278802,-3.401276268934613,-1.7268015904972602,-1.881372012421932,-0.5933236660766119,-2.62159316746856,-0.421119126882903,-0.844004904663341
2009-10-29,2.0,0,0,0.0,1767,0,0,1.0,1.0,1.0,-0.4762906097109169,-1.1121955826195045,-1.1341361830278802,-3.401276268934613,-1.7260239270923978,-1.881372012421932,-0.5933236660766119,-1.729984928865098,-0.3266740397444212,-0.8354568135786569
2009-10-30,0.0,0,1,0.0,1768,1,0,0.0,0.0,0.0,-0.4779995211249126,-1.1121955826195045,-1.1333431070750664,-3.401276268934613,-1.7252462636875352,-1.881151347083916,-0.5933236660766119,-2.62159316746856,-0.421119126882903,-0.844004904663341
2009-10-31,0.0,0,1,0.0,1769,1,0,0.0,0.0,0.0,-0.4779995211249126,-1.1121955826195045,-1.1333431070750664,-3.401276268934613,-1.7244686002826726,-1.881151347083916,-0.5933236660766119,-2.62159316746856,-0.421119126882903,-0.844004904663341
2009-11-01,0.0,0,1,0.0,1770,1,0,0.0,0.0,0.0,-0.4779995211249126,-1.1121955826195045,-1.1333431070750664,-3.401276268934613,-1.7236909368778102,-1.881151347083916,-0.5933236660766119,-2.62159316746856,-0.421119126882903,-0.844004904663341
2009-11-02,2.0,0,1,0.0,1771,1,0,1.0,1.0,1.0,-0.4762906097109169,-1.1121955826195045,-1.1333431070750664,-3.401276268934613,-1.7229132734729475,-1.881151347083916,-0.5933236660766119,-1.729984928865098,-0.3266740397444212,-0.8354568135786569
2009-11-03,0.0,0,1,0.0,1772,1,0,0.0,0.0,0.0,-0.4779995211249126,-1.1121955826195045,-1.1333431070750664,-3.401276268934613,-1.7221356100680851,-1.881151347083916,-0.5933236660766119,-2.62159316746856,-0.421119126882903,-0.844004904663341
2009-11-04,2.0,0,1,0.0,1773,1,0,1.0,1.0,1.0,-0.4762906097109169,-1.1121955826195045,-1.1333431070750664,-3.401276268934613,-1.7213579466632225,-1.881151347083916,-0.5933236660766119,-1.729984928865098,-0.3266740397444212,-0.8354568135786569
2009-11-05,0.0,0,2,0.0,1774,1,0,0.0,0.0,0.0,-0.4779995211249126,-1.1121955826195045,-1.1325500311222527,-3.401276268934613,-1.72058028325836,-1.881151347083916,-0.5933236660766119,-2.62159316746856,-0.421119126882903,-0.844004904663341
2009-11-06,0.0,0,2,0.0,1775,1,0,0.0,0.0,0.0,-0.4779995211249126,-1.1121955826195045,-1.1325500311222527,-3.401276268934613,-1.7198026198534977,-1.881151347083916,-0.5933236660766119,-2.62159316746856,-0.421119126882903,-0.844004904663341
2009-11-07,0.0,0,2,0.0,1776,1,0,0.0,0.0,0.0,-0.4779995211249126,-1.1121955826195045,-1.1325500311222527,-3.401276268934613,-1.7190249564486348,-1.881151347083916,-0.5933236660766119,-2.62159316746856,-0.421119126882903,-0.844004904663341
2009-11-08,0.0,0,2,0.0,1777,1,0,0.0,0.0,0.0,-0.4779995211249126,-1.1121955826195045,-1.1325500311222527,-3.401276268934613,-1.7182472930437724,-1.881151347083916,-0.5933236660766119,-2.62159316746856,-0.421119126882903,-0.844004904663341
2009-11-09,0.0,0,2,0.0,1778,1,0,0.0,0.0,0.0,-0.4779995211249126,-1.1121955826195045,-1.1325500311222527,-3.401276268934613,-1.7174696296389098,-1.881151347083916,-0.5933236660766119,-2.62159316746856,-0.421119126882903,-0.844004904663341
2009-11-10,0.0,0,2,0.0,1779,1,0,0.0,0.0,0.0,-0.4779995211249126,-1.1121955826195045,-1.1325500311222527,-3.401276268934613,-1.7166919662340474,-1.881151347083916,-0.5933236660766119,-2.62159316746856,-0.421119126882903,-0.844004904663341
2009-11-11,500.2762035804158,0,2,0.0,1780,1,0,8.549295774647888,121.4,277.8011212088241,-0.0505356639004118,-1.1121955826195045,-1.1325500311222527,-3.401276268934613,-1.7159143028291848,-1.881151347083916,-0.5933236660766119,5.001029379465263,11.044514451728782,1.5306643828570676
2009-11-12,454.7266276787752,0,5,0.0,1781,72,0,7.818181818181818,46.90909090909091,260.2990343081591,-0.0894557589809001,-1.1121955826195045,-1.1301708032638116,-3.401276268934613,-1.7151366394243222,-1.8654841080847384,-0.5933236660766119,4.349162152522142,4.009214051613149,1.381054949858126
2009-11-13,330.98372501766306,0,12,0.0,1782,123,0,5.882352941176471,42.85714285714285,184.3738826406056,-0.1951885883601659,-1.1121955826195045,-1.1246192715941157,-3.401276268934613,-1.7143589760194595,-1.8542301758458928,-0.5933236660766119,2.623161177257687,3.626527464766313,0.7320398377854201
2009-11-14,219.251055085228,0,13,0.0,1783,154,0,2.7954545454545454,24.6,125.1734494506288,-0.2906592058420412,-1.1121955826195045,-1.1238261956413018,-3.401276268934613,-1.7135813126145971,-1.84738955036738,-0.5933236660766119,-0.1291428640997917,1.902230016723748,0.2259891426247404
2009-11-15,460.20953172036536,0,14,0.0,1784,182,0,2.921875,26.714285714285715,255.93405671618527,-0.0847708603316418,-1.1121955826195045,-1.1230331196884882,-3.401276268934613,-1.7128036492097347,-1.8412109209029155,-0.5933236660766119,-0.0164253452990699,2.101913915245109,1.3437427238193291
2009-11-16,163.01745815857487,0,14,0.0,1785,212,0,3.0588235294117645,10.4,86.67218760905692,-0.3387083236610363,-1.1121955826195045,-1.1230331196884882,-3.401276268934613,-1.712025985804872,-1.834590960762418,-0.5933236660766119,0.1056790917890878,0.5611097793573071,-0.1031231504722899
2009-11-17,269.04143255681174,0,16,0.0,1786,230,0,3.090909090909091,15.11111111111111,161.1142076124506,-0.2481155336578697,-1.1121955826195045,-1.121446967782861,-3.401276268934613,-1.7112483224000097,-1.83061898467812,-0.5933236660766119,0.134286842760322,1.0060510787652654,0.5332140170445984
2009-11-18,140.55724126902822,0,18,0.0,1787,249,0,2.2857142857142856,10.666666666666666,76.58818942232446,-0.3578995841627188,-1.1121955826195045,-1.1198608158772334,-3.401276268934613,-1.710470658995147,-1.8264263432558048,-0.5933236660766119,-0.5836314792320759,0.5862951359275689,-0.1893220854702687
2009-11-19,116.1318903321169,0,18,0.0,1788,259,0,2.4285714285714284,6.375,61.6337750581952,-0.3787699646661878,-1.1121955826195045,-1.1198608158772334,-3.401276268934613,-1.7096929955902844,-1.8242196898756389,-0.5933236660766119,-0.4562588737172957,0.1809683036249181,-0.3171537815729546
2009-11-20,216.8640531883832,0,20,0.0,1789,270,0,3.125,9.090909090909092,123.01563844459216,-0.292698793235415,-1.1121955826195045,-1.118274663971606,-3.401276268934613,-1.708915332185422,-1.8217923711574568,-0.5933236660766119,0.1646825781672583,0.437472574376022,0.2075439776016054
2009-11-21,90.35470885864088,0,23,0.0,1790,282,0,2.25,6.0,43.61225458270528,-0.4007954244865184,-1.1121955826195045,-1.1158954361131648,-3.401276268934613,-1.7081376687805594,-1.8191443871012576,-0.5933236660766119,-0.6154746306107709,0.1455513959479874,-0.4712033800819428
2009-11-22,70.6550220320536,0,24,0.0,1791,286,0,2.2142857142857144,7.75,34.2836835970725,-0.4176279343215661,-1.1121955826195045,-1.1151023601603511,-3.401276268934613,-1.707360005375697,-1.8182617257491915,-0.5933236660766119,-0.6473177819894658,0.3108302984403305,-0.5509448545570734
2009-11-23,153.01664096682163,0,25,0.0,1792,296,0,2.125,13.6,88.71725492967273,-0.347253578985172,-1.1121955826195045,-1.1143092842075375,-3.401276268934613,-1.7065823419708344,-1.8160550723690256,-0.5933236660766119,-0.7269256604362037,0.8633340582004487,-0.085641728741355
2009-11-24,165.6318462184844,0,26,0.0,1793,316,0,2.4,6.0,86.34870956291705,-0.3364744448629396,-1.1121955826195045,-1.1135162082547236,-3.401276268934613,-1.7058046785659715,-1.811641765608694,-0.5933236660766119,-0.4817333948202517,0.1455513959479874,-0.1058882702745892
2009-11-25,100.70322440423766,0,29,0.0,1794,323,0,1.761904761904762,6.166666666666667,50.421791431534814,-0.3919530763196274,-1.1121955826195045,-1.1111369803962825,-3.401276268934613,-1.705027015161109,-1.810097108242578,-0.5933236660766119,-1.0506643661196031,0.1612922438044011,-0.4129948388536348
2009-11-26,48.50623742667657,0,29,0.0,1795,330,0,1.75,5.833333333333333,29.815192802125143,-0.4365530897306964,-1.1121955826195045,-1.1111369803962825,-3.401276268934613,-1.7042493517562467,-1.8085524508764617,-0.5933236660766119,-1.0612787499125018,0.1298105480915738,-0.5891419208833563
2009-11-27,8.0,0,29,0.0,1796,334,0,1.0,4.0,4.0,-0.4711638754689299,-1.1121955826195045,-1.1111369803962825,-3.401276268934613,-1.7034716883513843,-1.807669789524396,-0.5933236660766119,-1.729984928865098,-0.043338778328976,-0.8098125403246045
2009-11-28,10.264662506490405,0,29,0.0,1797,335,0,1.75,3.5,6.509775004326937,-0.4692288216658352,-1.1121955826195045,-1.1111369803962825,-3.401276268934613,-1.7026940249465217,-1.807449124186379,-0.5933236660766119,-1.0612787499125018,-0.0905613218982168,-0.7883587549855542
2009-11-29,162.16133631063877,0,29,0.0,1798,336,0,2.380952380952381,7.142857142857143,83.16668668097202,-0.3394398418598909,-1.1121955826195045,-1.1111369803962825,-3.401276268934613,-1.701916361541659,-1.8072284588483625,-0.5933236660766119,-0.4987164088888889,0.2534886383919666,-0.1330884917030045
2009-11-30,99.69968682658728,0,31,0.0,1799,347,0,2.125,5.666666666666667,51.40927396428288,-0.3928105547300375,-1.1121955826195045,-1.1095508284906552,-3.401276268934613,-1.7011386981367966,-1.80480114013018,-0.5933236660766119,-0.7269256604362037,0.1140697002351602,-0.4045537482191698
2009-12-01,33.21928094887362,0,31,0.0,1800,353,0,1.5,2.0,16.5,-0.4496151169357829,-1.1121955826195045,-1.1095508284906552,-3.401276268934613,-1.700361034731934,-1.8034771481020808,-0.5933236660766119,-1.284180809563367,-0.2322289526059395,-0.7029614017660526
2009-12-02,286.1940779357288,0,31,0.0,1801,356,0,1.6388888888888888,39.333333333333336,154.47090737874944,-0.2334593579237439,-1.1121955826195045,-1.1095508284906552,-3.401276268934613,-1.6995833713270716,-1.802815152088031,-0.5933236660766119,-1.1603463319795533,3.293720967230712,0.4764264815440174
2009-12-03,242.4139874204207,0,31,0.0,1802,364,0,2.5161290322580645,7.090909090909091,89.57459981879309,-0.270867506117431,-1.1121955826195045,-1.1095508284906552,-3.401276268934613,-1.698805707922209,-1.8010498293838983,-0.5933236660766119,-0.3781917929179141,0.2485824000990584,-0.0783130665381658
2009-12-04,101.09358392980084,1,31,0.0303030303030303,1803,372,0,2.571428571428572,5.142857142857143,26.461396755811467,-0.3916195313952289,-1.0864366862225887,-1.1095508284906552,0.0451499028187768,-1.6980280445173463,-1.7992845066797658,-0.5933236660766119,-0.3288862682025147,0.0645984641150031,-0.617810474966699
2009-12-05,13.509775004326936,1,31,0.0303030303030303,1804,376,0,2.0,2.0,1.8365916681089791,-0.4664560167722087,-1.0864366862225887,-1.1095508284906552,0.0451499028187768,-1.697250381112484,-1.7984018453276995,-0.5933236660766119,-0.8383766902616363,-0.2322289526059395,-0.8283055517989735
2009-12-06,6.754887502163468,1,31,0.0303030303030303,1805,377,0,1.3333333333333333,1.0,2.9182958340544896,-0.4722277689485606,-1.0864366862225887,-1.1095508284906552,0.0451499028187768,-1.696472717707621,-1.798181179989683,-0.5933236660766119,-1.4327821826639444,-0.3266740397444212,-0.8190590460617889
